0.000000000000000000e+00,1.947145186256551597e+01,9.342137076634188020e+01,9.879402800545358687e+00,9.576601413683988540e+00,2.701786297346009178e+02,6.131903631541761968e+01,2.273822637791427326e+01,4.104616232891643079e+01,8.764369056091157972e+01,1.862977475306612263e+01,2.536532957541420217e+02,6.168886862218587197e+01,1.439311495143102704e+01,8.436401297516871978e+01,3.311269744997817099e+01,3.660244686956124127e+01,5.198025246420287431e+02,1.456987154081686420e+01,2.325611357806376134e+01,2.980719403861268120e+02,6.873514561470717865e+01,1.385557979468119250e+01,5.893246029807140474e+01,9.375436500199825218e+01,1.774198290863712657e+02,2.564060138669329945e+02,1.987096580701466664e+01,2.633785640885315615e+02,6.556217525306438176e+01,1.456834016207212983e+02,7.931823794798087874e+02,5.041861573182960399e+01,5.330695721867762131e+02,3.039965682627687826e+01,9.303848697178041505e+01,3.185017540621420267e+02,1.241627720555300556e+02,9.400503566008494261e+01,9.638457092382326152e+01,8.443406632857656291e+01,6.972087779368544034e+02,1.388664366874490099e+02,1.219371095370269700e+02,1.078824357116099719e+02,7.499625316915437452e+02,2.817219245201476383e+02,8.847641969121798411e+01,7.515624038568198557e+02,9.742116344011337503e+01,7.015462691963350039e+01,2.512899712705435320e+02,7.449232050724283738e+01,3.274325961222157844e+02,4.232219965740923726e+02,9.209612492816418694e+01,2.978578556756731928e+02,5.366528056749805842e+01,4.169559350056068183e+02,9.760702822798633349e+01,5.960392335941597963e+01,6.550683359925093328e+02,3.953164062549250275e+02,3.933264744812880167e+02,5.182597248810013753e+02,1.923620314059615737e+02,1.214919768968947551e+02,9.832198363290471832e+01,2.503942245627943350e+02,1.086056575909839921e+03,4.807358020604556827e+02,6.756391355705130763e+02,5.840500918405991797e+02,3.096105912054644023e+02,2.662212037074364162e+02,2.587075785659475855e+02,3.107441469000521579e+02,1.017510759039776076e+02,3.390491280088063775e+01,5.337871973847549043e+02,3.408110717112026009e+02,3.549859793321136294e+02,5.972648117229376794e+02,1.456525020922714191e+02,3.869817348781942883e+02,6.774392849579471658e+02,4.929797804527592575e+02,2.537818843460489049e+01,4.054221904824306648e+02,2.564893744244158142e+02,3.179607568357866967e+02,5.268254281350112933e+02,8.421911780376831302e+01,2.846529985188589649e+02,6.224221022374852055e+02,3.191390128498015315e+02,5.601597196490305919e+01,1.898740864821540981e+02,9.057863148611102133e+01,7.242640272668533044e+02
1.947145186256551597e+01,0.000000000000000000e+00,9.279161974079674735e+01,1.209885079350551429e+01,2.089692516599831151e+01,2.547983140399010153e+02,4.185215192580261601e+01,1.123776313095580903e+01,2.162858862466796950e+01,8.769160164809665048e+01,1.926880929942927878e+01,2.444077609150714068e+02,7.934302681567224624e+01,2.250743501787996692e+01,6.557734542438578274e+01,1.865610582740965384e+01,1.837964570585478086e+01,5.259539455965726802e+02,4.907366002266558169e+00,9.455236021988135064e+00,2.843125139303199376e+02,7.775110265957172828e+01,3.034654228449086233e+01,3.971342990257671346e+01,9.533073594516588400e+01,1.966293135815505195e+02,2.392665256912285656e+02,1.042954358738191090e+01,2.479471494744733207e+02,7.559396145018180846e+01,1.651546227882366225e+02,7.967207821225156295e+02,6.118933705094968900e+01,5.156133662507221516e+02,1.299128945915164834e+01,9.177396853718062175e+01,3.068612493929267089e+02,1.426026453373771403e+02,9.412058247410899980e+01,9.757871321236557094e+01,8.479108489596231379e+01,7.123791311278819194e+02,1.583370910678566759e+02,1.409867749239668342e+02,1.116197697248708636e+02,7.522616314129096509e+02,2.672264400424450059e+02,1.074170447010516227e+02,7.682620087654374856e+02,1.038056855417827080e+02,7.225810433688000955e+01,2.346600737239946852e+02,7.650700933734812281e+01,3.308173348639653568e+02,4.057979661089652268e+02,9.266241444542428951e+01,2.838409051314925478e+02,7.299796490185818243e+01,4.221956574694758046e+02,1.166681376890009574e+02,7.410462073459493126e+01,6.709279261802244037e+02,3.775006966516560283e+02,3.750253610504718722e+02,5.011198949297494778e+02,1.806714544122854136e+02,1.046470385926168376e+02,8.069599631093322500e+01,2.346412715247719234e+02,1.093475474562728323e+03,4.625257282388524800e+02,6.890076217872422149e+02,5.665777882525691211e+02,2.966389220251809320e+02,2.475732976942562686e+02,2.404622691554904463e+02,2.977593578051911436e+02,1.031421016136546882e+02,5.317716437063147339e+01,5.427132295937706203e+02,3.223109827277120303e+02,3.742202060303851567e+02,5.801808288151285069e+02,1.651037644824905897e+02,3.686408640282566580e+02,6.843161273651646752e+02,4.806545172304690823e+02,4.442583381352489624e+01,3.871758286814039707e+02,2.410352996871882567e+02,3.037639869040983172e+02,5.116285788980707139e+02,9.703548320691950835e+01,2.694861003780645206e+02,6.355305744485432342e+02,3.065585956702548742e+02,7.223572928643359603e+01,1.729160486355461330e+02,1.093603942951232284e+02,7.287634339276144146e+02
9.342137076634188020e+01,9.279161974079674735e+01,0.000000000000000000e+00,9.770426638184518708e+01,8.385562930563747841e+01,3.255168920877428604e+02,1.035436871707993589e+02,1.040187746978996728e+02,9.464411005434477886e+01,6.310042868177998976e+00,7.638584408001658232e+01,3.321738838921070851e+02,9.198523719234583496e+01,1.073291779170858007e+02,1.317917586221543047e+02,7.817908441554395438e+01,1.041143820394272126e+02,6.121223527832161153e+02,9.277161926436498618e+01,1.021797377043141068e+02,3.608220989016869567e+02,4.646436515761342179e+01,1.053622205889626571e+02,1.102157284409348534e+02,1.073035880916680007e+01,2.242996779836072392e+02,3.006825933835852993e+02,1.027912139114212522e+02,3.186183297334208646e+02,5.113960834820395718e+01,1.838566881400107036e+02,8.865557637787699150e+02,1.424122267679086633e+02,5.688878754158535003e+02,1.025505669707502960e+02,3.108080602436247730e+00,3.892646459832882329e+02,1.385886258357602401e+02,3.709023554928196464e+00,9.716642611839821697e+00,9.656964037143529467e+00,7.683301294410663331e+02,1.783210545511434191e+02,1.779021570146227305e+02,2.822880799873917113e+01,8.433430942070393712e+02,3.413703599298962672e+02,1.206327078819026184e+02,8.137797781781347339e+02,1.905838246814708441e+02,2.484636651745999814e+01,2.995118525616482543e+02,2.107192079400250861e+01,4.208512353141147742e+02,4.608334683462067005e+02,5.743272826473850401e+00,3.594493908637047639e+02,1.197602716896256254e+02,5.098884184543121592e+02,1.290214503366042322e+02,7.162861098545201344e+01,7.228620833325383046e+02,4.296328850915090243e+02,4.221891755888204898e+02,5.571147378959750540e+02,2.649480698043870461e+02,1.766456127981786892e+02,1.519174924709606387e+02,3.041954703648330565e+02,1.176886720422886356e+03,5.091463162239071494e+02,7.541297587138047902e+02,6.191982132581681526e+02,3.755114922309710437e+02,2.945324281558180246e+02,2.925148675697005274e+02,3.765759340425088908e+02,1.381579416212335154e+01,1.088493845160085840e+02,6.230757337467420029e+02,3.684111299377233308e+02,3.926396916133884929e+02,6.358393156210426014e+02,1.798406327369492601e+02,4.154839849920568895e+02,7.690412987972929386e+02,5.598115605722568944e+02,1.062123053795641141e+02,4.347061325668886411e+02,3.117998173744501855e+02,3.783607388687008211e+02,5.794445273270531516e+02,6.735931861029420986e+01,3.407965622466259106e+02,7.019606501414585864e+02,3.864573939280849117e+02,8.054744510949001324e+01,2.387012552539096930e+02,1.195137870407758811e+02,8.173981518171410698e+02
9.879402800545358687e+00,1.209885079350551429e+01,9.770426638184518708e+01,0.000000000000000000e+00,1.646216214852323745e+01,2.603500663792793830e+02,5.318410426728159024e+01,1.286281853366107164e+01,3.330808401976057098e+01,9.219448373981524014e+01,2.132112117708418353e+01,2.450478496575967711e+02,7.156138206707863958e+01,1.121417053573031097e+01,7.499721455890741595e+01,2.941982958824241834e+01,2.727486014328039943e+01,5.175971054405089262e+02,7.786227370824867933e+00,1.351666941877573791e+01,2.884489469505954276e+02,7.670682586456223362e+01,1.830683258191436735e+01,5.000890060893178202e+01,9.900196035254323590e+01,1.850173338622779511e+02,2.465463630965994071e+02,9.991598337758798465e+00,2.535453143099361455e+02,7.385447191890052920e+01,1.542247541156218631e+02,7.896874666661083211e+02,5.034486185711305950e+01,5.232284870116574211e+02,2.096459063477883689e+01,9.703298781844107168e+01,3.093011505092824223e+02,1.338827891018630964e+02,9.862195357129387219e+01,1.014823114960924926e+02,8.910050828446236437e+01,7.006247135839605562e+02,1.473900590035048594e+02,1.292607460087106404e+02,1.140830426061309879e+02,7.458744393480492363e+02,2.719893628491545314e+02,9.800957075818291742e+01,7.562267849247932645e+02,9.499983983075608762e+01,7.546366377479051835e+01,2.414112573540054143e+02,7.980103225172643988e+01,3.237814284733198633e+02,4.133797934537677179e+02,9.690011163930365967e+01,2.881946254985286942e+02,6.167417114216578966e+01,4.142574060187794203e+02,1.070496391190435048e+02,6.911426990375636592e+01,6.590251888197251446e+02,3.855262039771278069e+02,3.836454064995111253e+02,5.083943044343383235e+02,1.831042702524361516e+02,1.116284836997548240e+02,8.855524223568801290e+01,2.405378648665528942e+02,1.084570678770282939e+03,4.710255928478176770e+02,6.777502825130649171e+02,5.742099327993317956e+02,3.001280434595240649e+02,2.566784442311153498e+02,2.490222390184980554e+02,3.012593103854959509e+02,1.069580645430939398e+02,4.185474411488284829e+01,5.331079401659204677e+02,3.311993868733554791e+02,3.626067191508949463e+02,5.873958396790129655e+02,1.544409904956346509e+02,3.773129563231826751e+02,6.756377317113599474e+02,4.836502338552278388e+02,3.294408793030468274e+01,3.957249315305818982e+02,2.466537931909325323e+02,3.082734856588733123e+02,5.170253756204062938e+02,9.340394596719056608e+01,2.748447293668210136e+02,6.243528842067682945e+02,3.097350030576908466e+02,6.581511716739208850e+01,1.800078034779041047e+02,1.001934867930036717e+02,7.212363389394632804e+02
9.576601413683988540e+00,2.089692516599831151e+01,8.385562930563747841e+01,1.646216214852323745e+01,0.000000000000000000e+00,2.752732089418561259e+02,6.101824105510107188e+01,2.807680804741655223e+01,4.077185777609091843e+01,7.806865839524567718e+01,1.062494689487616917e+01,2.615034684583306444e+02,5.856976388576315173e+01,2.381188422105448765e+01,8.624197014942247108e+01,2.882569448382053423e+01,3.926816223068187384e+01,5.291685478901655415e+02,1.680354180917951368e+01,2.778413383887457044e+01,3.041183462589950182e+02,6.026178293591925694e+01,2.237541591261140539e+01,6.008533005446445685e+01,8.420354243917108761e+01,1.801624767368683138e+02,2.601484501840649273e+02,2.549941765480384248e+01,2.684380064281297109e+02,5.739473800362883082e+01,1.469196387471431251e+02,8.027294667101173218e+02,5.953067045278825731e+01,5.365098502806533816e+02,3.362122538535719229e+01,8.349451114884335823e+01,3.255278095303816031e+02,1.220565409186011294e+02,8.442862828118322227e+01,8.682258495704621737e+01,7.485761854644734115e+01,7.039628983399123854e+02,1.401600530252092653e+02,1.252460686518212896e+02,9.850882675129381028e+01,7.595382345035588969e+02,2.873611395954400223e+02,8.740026631931641532e+01,7.573085369085706589e+02,1.069007301505748444e+02,6.059975761342246869e+01,2.554716257498861012e+02,6.493958309968324727e+01,3.369957391358716450e+02,4.266948876093231320e+02,8.252074775544731722e+01,3.037676877305160588e+02,5.663184021748197949e+01,4.264154294113144488e+02,9.679991495061040041e+01,5.359776974057915311e+01,6.614163795692875283e+02,3.983745830103607659e+02,3.957876973727263703e+02,5.220080140517022755e+02,1.993044313860770274e+02,1.254629446448792152e+02,1.015913508981269331e+02,2.552334954484388732e+02,1.095234086739375243e+03,4.833133475495241100e+02,6.832607899075497926e+02,5.874738477159163494e+02,3.160513879306056992e+02,2.681893124488546505e+02,2.612567964551124646e+02,3.171790568956444076e+02,9.219889975340407773e+01,3.762012793069580141e+01,5.427323090076965855e+02,3.429949928446205263e+02,3.574959224632642076e+02,6.010657573971768670e+02,1.463795598211211484e+02,3.893890846283289875e+02,6.867083935714487097e+02,4.997495644327743776e+02,3.018668971399427647e+01,4.079559139523648810e+02,2.615321668060809088e+02,3.237773766637996005e+02,5.320703840304851155e+02,7.732025817204187490e+01,2.898881995963142231e+02,6.301555952297833301e+02,3.257633136022243434e+02,5.135481263197113577e+01,1.937713163071553026e+02,8.915010485621019143e+01,7.337627678288110928e+02
2.701786297346009178e+02,2.547983140399010153e+02,3.255168920877428604e+02,2.603500663792793830e+02,2.752732089418561259e+02,0.000000000000000000e+00,2.247037827758080084e+02,2.476218951977512575e+02,2.399987105554571940e+02,3.233760458942796276e+02,2.731559182420928096e+02,1.063567352183503800e+02,3.313767398940924522e+02,2.602525123918397298e+02,1.954391681682191972e+02,2.582469927233244107e+02,2.366969857350195809e+02,5.009648503344031383e+02,2.584911561483451692e+02,2.475784656032151076e+02,4.508203062208845324e+01,3.300267269622335675e+02,2.714661747530708453e+02,2.204769088054172244e+02,3.332192930610787585e+02,4.129371761652215582e+02,4.466255605323486577e+01,2.504180692351558832e+02,6.917201870452770684e+00,3.288299609636266041e+02,3.965085725413644582e+02,7.133512450737229074e+02,2.645455315069485778e+02,2.722548212383730402e+02,2.418234766624215126e+02,3.229835731400624468e+02,9.194456945555141658e+01,3.908581221247582675e+02,3.285495731856307202e+02,3.341015389994258271e+02,3.218791989776900095e+02,8.067634494856162064e+02,3.900375823997542284e+02,3.615781601819334696e+02,3.522314488415831306e+02,6.553983420435995413e+02,2.248297504151507908e+01,3.538818056021687539e+02,8.891401946990570195e+02,2.492827422572160572e+02,3.155790881208394012e+02,3.456840729935033352e+01,3.188516782095937288e+02,3.107158031178320812e+02,1.653434480326653500e+02,3.285685394222202262e+02,4.095178217762563833e+01,3.107225684578805840e+02,4.019746422167139599e+02,3.617162005385572456e+02,3.288444316876072548e+02,7.799797609581211191e+02,1.462813514975115652e+02,1.565688247833767832e+02,2.545255147402402827e+02,9.608656063034894146e+01,1.512770093115860277e+02,1.763394850715842210e+02,2.153105002906220378e+01,1.050614482376420028e+03,2.337972830761313787e+02,7.541829883825357683e+02,3.226001755465532597e+02,6.529949816229108706e+01,9.518269747376353962e+01,7.836457753407530902e+01,6.588380678915788735e+01,3.391508599034719964e+02,2.944156339666599820e+02,5.538858211617396137e+02,1.220397916368296904e+02,5.769398248700071008e+02,3.322304826542452929e+02,3.995473128395904041e+02,1.523610484131949647e+02,6.534062366080835318e+02,2.382988017238653526e+02,2.863541688683648658e+02,1.655468413435020523e+02,1.382088659303131450e+01,5.527019744301591686e+01,2.568341653801077200e+02,3.515439743354166922e+02,1.534264993400022092e+01,7.001274252742797444e+02,7.796747847878837945e+01,3.261598686813085237e+02,8.716361443442876578e+01,3.567650430539665649e+02,6.622531353783136865e+02
6.131903631541761968e+01,4.185215192580261601e+01,1.035436871707993589e+02,5.318410426728159024e+01,6.101824105510107188e+01,2.247037827758080084e+02,0.000000000000000000e+00,4.333138744066930315e+01,2.035351013784524099e+01,1.004129810369071407e+02,5.434987499796771004e+01,2.299709563834073549e+02,1.189397034096988222e+02,6.121641672250387245e+01,2.927305347551206793e+01,3.565061265183280170e+01,2.776900062967330385e+01,5.423092433412680293e+02,4.675897073832373962e+01,4.130351820081622805e+01,2.581334716579690962e+02,1.063389831122491245e+02,7.124990242621869641e+01,9.317067724558844688e+00,1.099489787955505449e+02,2.381914263920288590e+02,2.044946763442320616e+02,4.563555046271829951e+01,2.177873574252464834e+02,1.057911546352046628e+02,2.069989512909746452e+02,8.069204357463162296e+02,9.483513077636928301e+01,4.791640404197333964e+02,3.363098198054400711e+01,1.014158170080558961e+02,2.857221115091048773e+02,1.826952093330543221e+02,1.061421409550317492e+02,1.112384322656429987e+02,9.849381635666837553e+01,7.462994908792891238e+02,2.001840323716235162e+02,1.823867402419143957e+02,1.286554233788256170e+02,7.599406185079175202e+02,2.393319790236137408e+02,1.484162074038493699e+02,8.050972186588459181e+02,1.277096646796302082e+02,9.097886888326523547e+01,2.013561278817162474e+02,9.439121931982241165e+01,3.427861363353241018e+02,3.696025719548469510e+02,1.057151754657209182e+02,2.570102297019120670e+02,1.147730493399884040e+02,4.372025647205428527e+02,1.578155391198278323e+02,1.101218548814234879e+02,7.062135830530243084e+02,3.403395115704681189e+02,3.365763804712232741e+02,4.654837137778047804e+02,1.617544161175295869e+02,7.386631223530781654e+01,4.879725934635895612e+01,2.037582261172245239e+02,1.111390223853244834e+03,4.242105059723685372e+02,7.194303898699131423e+02,5.300331250995506025e+02,2.723202014690582473e+02,2.084080327569571693e+02,2.025098837811578107e+02,2.733966661301388967e+02,1.165911625426656855e+02,9.493886942965700371e+01,5.646193978401259983e+02,2.834037327260753614e+02,4.157740861477225280e+02,5.445846425755340761e+02,2.068764629899408192e+02,3.300943521438751986e+02,7.016876147650892790e+02,4.567647628532809563e+02,8.609320231335901497e+01,3.488556382621197827e+02,2.108907316065588304e+02,2.762955387164020635e+02,4.807610982189737001e+02,1.297096732383386950e+02,2.398139090276364129e+02,6.655168822458847444e+02,2.831140261388987938e+02,1.103492575144497749e+02,1.394355605303277628e+02,1.501234160332777208e+02,7.411143416149019458e+02
2.273822637791427326e+01,1.123776313095580903e+01,1.040187746978996728e+02,1.286281853366107164e+01,2.807680804741655223e+01,2.476218951977512575e+02,4.333138744066930315e+01,0.000000000000000000e+00,2.511997739392259277e+01,9.889150514121979541e+01,2.947552685573310072e+01,2.342571616805579708e+02,8.442414685385699613e+01,1.797670487206517720e+01,6.285173990495840002e+01,2.880395156235487519e+01,1.584450654025382654e+01,5.154741743796421360e+02,1.219267504619390685e+01,2.506408642204160930e+00,2.760733887190398264e+02,8.742512215175341339e+01,2.875983710184538467e+01,3.880561999308423538e+01,1.064449133823199674e+02,1.954969156577872695e+02,2.336883754925827361e+02,2.897039402271835762e+00,2.408082693109906245e+02,8.493693590669627724e+01,1.657822502456167229e+02,7.857607288477279326e+02,5.353625797341709358e+01,5.103828892525087326e+02,9.703664099306049451e+00,1.030107247295258190e+02,2.975831061550131267e+02,1.466382664384815087e+02,1.053237249186117594e+02,1.087248795517443511e+02,9.597209187307203138e+01,7.057029381044497995e+02,1.589373748986458565e+02,1.395571876111396250e+02,1.225319433321327125e+02,7.411653524397585215e+02,2.594329938383694980e+02,1.106123328443570983e+02,7.628675389056447784e+02,9.381794721517833580e+01,8.326732127846082676e+01,2.285529485371018268e+02,8.753956329310817353e+01,3.198864627522150954e+02,4.005335791752477235e+02,1.038418290112319653e+02,2.757531187972224984e+02,7.301160402967428809e+01,4.115479656086394016e+02,1.195640760800636571e+02,8.151693431915265364e+01,6.647979854914659654e+02,3.727277096212719698e+02,3.709642744826677472e+02,4.955331556240722648e+02,1.713502057102212746e+02,9.876899436054749515e+01,7.580333576521810812e+01,2.277534989742652272e+02,1.083249935424356636e+03,4.583101332171493141e+02,6.811733566979405623e+02,5.613649716933730360e+02,2.879755526348332069e+02,2.441686338723086465e+02,2.363426509182911275e+02,2.891030216865754028e+02,1.142812548384127780e+02,5.338104378541521555e+01,5.329826772602310712e+02,3.186003937308784089e+02,3.729784479175778529e+02,5.745334990178816952e+02,1.662601155919056453e+02,3.646459252090018026e+02,6.739830482787973551e+02,4.717113282321236056e+02,4.438274106675226705e+01,3.830253282532539174e+02,2.339124160928474510e+02,2.957902809885251258e+02,5.043435008356743197e+02,1.053923740402614442e+02,2.621542541773098947e+02,6.275624431135272516e+02,2.977037977520627123e+02,7.854810943983981986e+01,1.671465687219809126e+02,1.128668207316498382e+02,7.179471721819036247e+02
4.104616232891643079e+01,2.162858862466796950e+01,9.464411005434477886e+01,3.330808401976057098e+01,4.077185777609091843e+01,2.399987105554571940e+02,2.035351013784524099e+01,2.511997739392259277e+01,0.000000000000000000e+00,9.055339939942474814e+01,3.482541889168495430e+01,2.377041626007477362e+02,9.900834224893149837e+01,4.227584907656711266e+01,4.648784804918924607e+01,1.834867878632671179e+01,1.255278128594181020e+01,5.355532474578127449e+02,2.652862206694008407e+01,2.276749887886456847e+01,2.716204832251376615e+02,9.003495471976849274e+01,5.157316765146646986e+01,2.008482839843251000e+01,9.944270836768870936e+01,2.182301652192581685e+02,2.219647231093028381e+02,2.691383516541253940e+01,2.331002692755414216e+02,8.888459073825458745e+01,1.866914487506309399e+02,8.033207779208905777e+02,7.849731085676999953e+01,4.975387038618559359e+02,1.610346804779984353e+01,9.297740875567586727e+01,2.968434884670001566e+02,1.626910441456519720e+02,9.672141987676491226e+01,1.011813317462400619e+02,8.815206467133026536e+01,7.307217507093375843e+02,1.798814989215959486e+02,1.625375001577596095e+02,1.173751380807903928e+02,7.575615201287043874e+02,2.536042774887636995e+02,1.281591914550233753e+02,7.879638227305874807e+02,1.161930502881641729e+02,7.828384482135545852e+01,2.181325080549643189e+02,8.213620265290292366e+01,3.379684788547089624e+02,3.878359691582593882e+02,9.582235853757170219e+01,2.708066695147105065e+02,9.462655313847112382e+01,4.310246856287129731e+02,1.375305021388751925e+02,9.124175989597142689e+01,6.899059505256766442e+02,3.589851749357281392e+02,3.557722608501766217e+02,4.835003140552981336e+02,1.713760148362432574e+02,8.876291368541076565e+01,6.387083996006164455e+01,2.193882962368635958e+02,1.104036760862448546e+03,4.433692945150593800e+02,7.056708649141966134e+02,5.484586231454251219e+02,2.849424853868262630e+02,2.278587858745083849e+02,2.214298312651116589e+02,2.860419331407899790e+02,1.067209817138289907e+02,7.480472717631850799e+01,5.551201041708028470e+02,3.027762751896702866e+02,3.958236467861496521e+02,5.626010885623614968e+02,1.865306316184961872e+02,3.493294622494174178e+02,6.945075052992796145e+02,4.693861332529588140e+02,6.603271270091197209e+01,3.680005182365142673e+02,2.261824890428955257e+02,2.904270198018320457e+02,4.966382512250519881e+02,1.121114814675945581e+02,2.549345582700840112e+02,6.519696354182752884e+02,2.953367153287881024e+02,9.081813823182096712e+01,1.561504218352186797e+02,1.299210694234616028e+02,7.364328960000548250e+02
8.764369056091157972e+01,8.769160164809665048e+01,6.310042868177998976e+00,9.219448373981524014e+01,7.806865839524567718e+01,3.233760458942796276e+02,1.004129810369071407e+02,9.889150514121979541e+01,9.055339939942474814e+01,0.000000000000000000e+00,7.087802608917118619e+01,3.282446088217225224e+02,8.593547338120809798e+01,1.016470315414679533e+02,1.289989793963993066e+02,7.366779712695523585e+01,9.962087187924331033e+01,6.060238386480244799e+02,8.747700374924460220e+01,9.711678250652541067e+01,3.581963418741344753e+02,4.067640338126221167e+01,9.941166601439194039e+01,1.067439224543081764e+02,9.948138097633053789e+00,2.186443033123747455e+02,2.992669708110130387e+02,9.757070980559998929e+01,3.164692778486901830e+02,4.524429044652607246e+01,1.783505634921933165e+02,8.806747501000006650e+02,1.363901485606101858e+02,5.684780938520140126e+02,9.779729591835976521e+01,7.717297563287916162e+00,3.860486567811246346e+02,1.336853244203412316e+02,6.439968107317399770e+00,1.082670030696352370e+01,3.365072453243635575e+00,7.622427283002658669e+02,1.727474555040136579e+02,1.718766585396846835e+02,2.900248217592898214e+01,8.376057947682794520e+02,3.389446321262428796e+02,1.148879344536682936e+02,8.079680894829891713e+02,1.846617710785750148e+02,1.857162535536179249e+01,2.978158004073259235e+02,1.476190824174778982e+01,4.150297053828196567e+02,4.601885664162343801e+02,5.310670428634921336e+00,3.569092833617375504e+02,1.134572202078897476e+02,5.038777543885128125e+02,1.233804621654976899e+02,6.561080997173914398e+01,7.168621499570580227e+02,4.291779058387313626e+02,4.221017391932208511e+02,5.564790199621751299e+02,2.613841585892298554e+02,1.738936613423889810e+02,1.490254079539680561e+02,3.021153109475932297e+02,1.170671603456647290e+03,5.092000178754802846e+02,7.478809848075028412e+02,6.188734398287790555e+02,3.726647398022507787e+02,2.941995642440943470e+02,2.917994814115683084e+02,3.737360057730494418e+02,1.623358358788063782e+01,1.025723908451414133e+02,6.168147956533572369e+02,3.683157378503890413e+02,3.876131560307576365e+02,6.352810546284243856e+02,1.744544248668225066e+02,4.154109600890885190e+02,7.628770399566353717e+02,5.570542275881769001e+02,1.000099004525432633e+02,4.346081926633906392e+02,3.096297730521307585e+02,3.759398885162189572e+02,5.778149703000672162e+02,6.248740517662314886e+01,3.386284563827123293e+02,6.956936929209272193e+02,3.835136908353967442e+02,7.443237980298779632e+01,2.367477371356505955e+02,1.138534998379135175e+02,8.114231110263315259e+02
